"","Dec_time","Condition","date","Dec_ZT_time","mean_of_sleep_counts","sem"
"2912",31,"wt",2024-02-26,1111,0.827586206896552,0.0713860923457608
"2913",32,"wt",2024-02-26,1112,0.793103448275862,0.0765530555069953
"2914",33,"wt",2024-02-26,1113,0.793103448275862,0.0765530555069953
"2915",34,"wt",2024-02-26,1114,0.758620689655172,0.080869237238335
"2916",35,"wt",2024-02-26,1115,0.724137931034483,0.0844651635442475
"2917",36,"wt",2024-02-26,1116,0.758620689655172,0.080869237238335
"2918",37,"wt",2024-02-26,1117,0.758620689655172,0.080869237238335
"2919",38,"wt",2024-02-26,1118,0.724137931034483,0.0844651635442475
"2920",39,"wt",2024-02-26,1119,0.758620689655172,0.080869237238335
"2921",40,"wt",2024-02-26,1120,0.793103448275862,0.0765530555069953
"2922",41,"wt",2024-02-26,1121,0.793103448275862,0.0765530555069953
"2923",42,"wt",2024-02-26,1122,0.793103448275862,0.0765530555069953
"2924",43,"wt",2024-02-26,1123,0.827586206896552,0.0713860923457608
"2925",44,"wt",2024-02-26,1124,0.827586206896552,0.0713860923457608
"2926",45,"wt",2024-02-26,1125,0.793103448275862,0.0765530555069953
"2927",46,"wt",2024-02-26,1126,0.758620689655172,0.080869237238335
"2928",47,"wt",2024-02-26,1127,0.793103448275862,0.0765530555069953
"2929",48,"wt",2024-02-26,1128,0.724137931034483,0.0844651635442475
"2930",49,"wt",2024-02-26,1129,0.758620689655172,0.080869237238335
"2931",50,"wt",2024-02-26,1130,0.758620689655172,0.080869237238335
"2932",51,"wt",2024-02-26,1131,0.793103448275862,0.0765530555069953
"2933",52,"wt",2024-02-26,1132,0.724137931034483,0.0844651635442475
"2934",53,"wt",2024-02-26,1133,0.793103448275862,0.0765530555069953
"2935",54,"wt",2024-02-26,1134,0.896551724137931,0.0575533076135366
"2936",55,"wt",2024-02-26,1135,0.862068965517241,0.0651662884498668
"2937",56,"wt",2024-02-26,1136,0.862068965517241,0.0651662884498668
"2938",57,"wt",2024-02-26,1137,0.862068965517241,0.0651662884498668
"2939",58,"wt",2024-02-26,1138,0.862068965517241,0.0651662884498668
"2940",59,"wt",2024-02-26,1139,0.862068965517241,0.0651662884498668
"2941",60,"wt",2024-02-26,1140,0.827586206896552,0.0713860923457608
"2942",61,"wt",2024-02-26,1141,0.793103448275862,0.0765530555069953
"2943",62,"wt",2024-02-26,1142,0.793103448275862,0.0765530555069953
"2944",63,"wt",2024-02-26,1143,0.758620689655172,0.080869237238335
"2945",64,"wt",2024-02-26,1144,0.758620689655172,0.080869237238335
"2946",65,"wt",2024-02-26,1145,0.758620689655172,0.080869237238335
"2947",66,"wt",2024-02-26,1146,0.758620689655172,0.080869237238335
"2948",67,"wt",2024-02-26,1147,0.758620689655172,0.080869237238335
"2949",68,"wt",2024-02-26,1148,0.758620689655172,0.080869237238335
"2950",69,"wt",2024-02-26,1149,0.758620689655172,0.080869237238335
"2951",70,"wt",2024-02-26,1150,0.793103448275862,0.0765530555069953
"2952",71,"wt",2024-02-26,1151,0.793103448275862,0.0765530555069953
"2953",72,"wt",2024-02-26,1152,0.758620689655172,0.080869237238335
"2954",73,"wt",2024-02-26,1153,0.758620689655172,0.080869237238335
"2955",74,"wt",2024-02-26,1154,0.758620689655172,0.080869237238335
"2956",75,"wt",2024-02-26,1155,0.827586206896552,0.0713860923457608
"2957",76,"wt",2024-02-26,1156,0.862068965517241,0.0651662884498668
"2958",77,"wt",2024-02-26,1157,0.827586206896552,0.0713860923457608
"2959",78,"wt",2024-02-26,1158,0.862068965517241,0.0651662884498668
"2960",79,"wt",2024-02-26,1159,0.827586206896552,0.0713860923457608
"2961",80,"wt",2024-02-26,1160,0.793103448275862,0.0765530555069953
"2962",81,"wt",2024-02-26,1161,0.827586206896552,0.0713860923457608
"2963",82,"wt",2024-02-26,1162,0.827586206896552,0.0713860923457608
"2964",83,"wt",2024-02-26,1163,0.793103448275862,0.0765530555069953
"2965",84,"wt",2024-02-26,1164,0.793103448275862,0.0765530555069953
"2966",85,"wt",2024-02-26,1165,0.827586206896552,0.0713860923457608
"2967",86,"wt",2024-02-26,1166,0.827586206896552,0.0713860923457608
"2968",87,"wt",2024-02-26,1167,0.793103448275862,0.0765530555069953
"2969",88,"wt",2024-02-26,1168,0.793103448275862,0.0765530555069953
"2970",89,"wt",2024-02-26,1169,0.758620689655172,0.080869237238335
"2971",90,"wt",2024-02-26,1170,0.758620689655172,0.080869237238335
"2972",91,"wt",2024-02-26,1171,0.758620689655172,0.080869237238335
"2973",92,"wt",2024-02-26,1172,0.758620689655172,0.080869237238335
"2974",93,"wt",2024-02-26,1173,0.793103448275862,0.0765530555069953
"2975",94,"wt",2024-02-26,1174,0.827586206896552,0.0713860923457608
"2976",95,"wt",2024-02-26,1175,0.862068965517241,0.0651662884498668
"2977",96,"wt",2024-02-26,1176,0.862068965517241,0.0651662884498668
"2978",97,"wt",2024-02-26,1177,0.827586206896552,0.0713860923457608
"2979",98,"wt",2024-02-26,1178,0.827586206896552,0.0713860923457608
"2980",99,"wt",2024-02-26,1179,0.827586206896552,0.0713860923457608
"2981",100,"wt",2024-02-26,1180,0.862068965517241,0.0651662884498668
"2982",101,"wt",2024-02-26,1181,0.827586206896552,0.0713860923457608
"2983",102,"wt",2024-02-26,1182,0.827586206896552,0.0713860923457608
"2984",103,"wt",2024-02-26,1183,0.827586206896552,0.0713860923457608
"2985",104,"wt",2024-02-26,1184,0.827586206896552,0.0713860923457608
"2986",105,"wt",2024-02-26,1185,0.793103448275862,0.0765530555069953
"2987",106,"wt",2024-02-26,1186,0.689655172413793,0.0874297504891569
"2988",107,"wt",2024-02-26,1187,0.655172413793103,0.0898255296985737
"2989",108,"wt",2024-02-26,1188,0.689655172413793,0.0874297504891569
"2990",109,"wt",2024-02-26,1189,0.689655172413793,0.0874297504891569
"2991",110,"wt",2024-02-26,1190,0.655172413793103,0.0898255296985737
"2992",111,"wt",2024-02-26,1191,0.724137931034483,0.0844651635442475
"2993",112,"wt",2024-02-26,1192,0.793103448275862,0.0765530555069953
"2994",113,"wt",2024-02-26,1193,0.758620689655172,0.080869237238335
"2995",114,"wt",2024-02-26,1194,0.758620689655172,0.080869237238335
"2996",115,"wt",2024-02-26,1195,0.793103448275862,0.0765530555069953
"2997",116,"wt",2024-02-26,1196,0.758620689655172,0.080869237238335
"2998",117,"wt",2024-02-26,1197,0.724137931034483,0.0844651635442475
"2999",118,"wt",2024-02-26,1198,0.724137931034483,0.0844651635442475
"3000",119,"wt",2024-02-26,1199,0.724137931034483,0.0844651635442475
"3001",120,"wt",2024-02-26,1200,0.758620689655172,0.080869237238335
"3002",121,"wt",2024-02-26,1201,0.758620689655172,0.080869237238335
"3003",122,"wt",2024-02-26,1202,0.758620689655172,0.080869237238335
"3004",123,"wt",2024-02-26,1203,0.793103448275862,0.0765530555069953
"3005",124,"wt",2024-02-26,1204,0.758620689655172,0.080869237238335
"3006",125,"wt",2024-02-26,1205,0.793103448275862,0.0765530555069953
"3007",126,"wt",2024-02-26,1206,0.827586206896552,0.0713860923457608
"3008",127,"wt",2024-02-26,1207,0.827586206896552,0.0713860923457608
"3009",128,"wt",2024-02-26,1208,0.793103448275862,0.0765530555069953
"3010",129,"wt",2024-02-26,1209,0.758620689655172,0.080869237238335
"3011",130,"wt",2024-02-26,1210,0.758620689655172,0.080869237238335
"3012",131,"wt",2024-02-26,1211,0.655172413793103,0.0898255296985737
"3013",132,"wt",2024-02-26,1212,0.689655172413793,0.0874297504891569
"3014",133,"wt",2024-02-26,1213,0.689655172413793,0.0874297504891569
"3015",134,"wt",2024-02-26,1214,0.758620689655172,0.080869237238335
"3016",135,"wt",2024-02-26,1215,0.793103448275862,0.0765530555069953
"3017",136,"wt",2024-02-26,1216,0.793103448275862,0.0765530555069953
"3018",137,"wt",2024-02-26,1217,0.758620689655172,0.080869237238335
"3019",138,"wt",2024-02-26,1218,0.689655172413793,0.0874297504891569
"3020",139,"wt",2024-02-26,1219,0.689655172413793,0.0874297504891569
"3021",140,"wt",2024-02-26,1220,0.620689655172414,0.0916970959063364
"3022",141,"wt",2024-02-26,1221,0.620689655172414,0.0916970959063364
"3023",142,"wt",2024-02-26,1222,0.586206896551724,0.0930760769837004
"3024",143,"wt",2024-02-26,1223,0.620689655172414,0.0916970959063364
"3025",144,"wt",2024-02-26,1224,0.655172413793103,0.0898255296985737
"3026",145,"wt",2024-02-26,1225,0.689655172413793,0.0874297504891569
"3027",146,"wt",2024-02-26,1226,0.655172413793103,0.0898255296985737
"3028",147,"wt",2024-02-26,1227,0.655172413793103,0.0898255296985737
"3029",148,"wt",2024-02-26,1228,0.689655172413793,0.0874297504891569
"3030",149,"wt",2024-02-26,1229,0.793103448275862,0.0765530555069953
"3031",150,"wt",2024-02-26,1230,0.758620689655172,0.080869237238335
"3032",151,"wt",2024-02-26,1231,0.758620689655172,0.080869237238335
"3033",152,"wt",2024-02-26,1232,0.758620689655172,0.080869237238335
"3034",153,"wt",2024-02-26,1233,0.827586206896552,0.0713860923457608
"3035",154,"wt",2024-02-26,1234,0.827586206896552,0.0713860923457608
"3036",155,"wt",2024-02-26,1235,0.827586206896552,0.0713860923457608
"3037",156,"wt",2024-02-26,1236,0.793103448275862,0.0765530555069953
"3038",157,"wt",2024-02-26,1237,0.724137931034483,0.0844651635442475
"3039",158,"wt",2024-02-26,1238,0.689655172413793,0.0874297504891569
"3040",159,"wt",2024-02-26,1239,0.689655172413793,0.0874297504891569
"3041",160,"wt",2024-02-26,1240,0.724137931034483,0.0844651635442475
"3042",161,"wt",2024-02-26,1241,0.689655172413793,0.0874297504891569
"3043",162,"wt",2024-02-26,1242,0.655172413793103,0.0898255296985737
"3044",163,"wt",2024-02-26,1243,0.655172413793103,0.0898255296985737
"3045",164,"wt",2024-02-26,1244,0.655172413793103,0.0898255296985737
"3046",165,"wt",2024-02-26,1245,0.689655172413793,0.0874297504891569
"3047",166,"wt",2024-02-26,1246,0.758620689655172,0.080869237238335
"3048",167,"wt",2024-02-26,1247,0.793103448275862,0.0765530555069953
"3049",168,"wt",2024-02-26,1248,0.862068965517241,0.0651662884498668
"3050",169,"wt",2024-02-26,1249,0.827586206896552,0.0713860923457608
"3051",170,"wt",2024-02-26,1250,0.827586206896552,0.0713860923457608
"3052",171,"wt",2024-02-26,1251,0.827586206896552,0.0713860923457608
"3053",172,"wt",2024-02-26,1252,0.862068965517241,0.0651662884498668
"3054",173,"wt",2024-02-26,1253,0.827586206896552,0.0713860923457608
"3055",174,"wt",2024-02-26,1254,0.862068965517241,0.0651662884498668
"3056",175,"wt",2024-02-26,1255,0.896551724137931,0.0575533076135366
"3057",176,"wt",2024-02-26,1256,0.862068965517241,0.0651662884498668
"3058",177,"wt",2024-02-26,1257,0.862068965517241,0.0651662884498668
"3059",178,"wt",2024-02-26,1258,0.827586206896552,0.0713860923457608
"3060",179,"wt",2024-02-26,1259,0.827586206896552,0.0713860923457608
"3061",180,"wt",2024-02-26,1260,0.827586206896552,0.0713860923457608
"3062",181,"wt",2024-02-26,1261,0.793103448275862,0.0765530555069953
"3063",182,"wt",2024-02-26,1262,0.793103448275862,0.0765530555069953
"3064",183,"wt",2024-02-26,1263,0.793103448275862,0.0765530555069953
"3065",184,"wt",2024-02-26,1264,0.758620689655172,0.080869237238335
"3066",185,"wt",2024-02-26,1265,0.758620689655172,0.080869237238335
"3067",186,"wt",2024-02-26,1266,0.827586206896552,0.0713860923457608
"3068",187,"wt",2024-02-26,1267,0.827586206896552,0.0713860923457608
"3069",188,"wt",2024-02-26,1268,0.793103448275862,0.0765530555069953
"3070",189,"wt",2024-02-26,1269,0.758620689655172,0.080869237238335
"3071",190,"wt",2024-02-26,1270,0.724137931034483,0.0844651635442475
"3072",191,"wt",2024-02-26,1271,0.724137931034483,0.0844651635442475
"3073",192,"wt",2024-02-26,1272,0.689655172413793,0.0874297504891569
"3074",193,"wt",2024-02-26,1273,0.620689655172414,0.0916970959063364
"3075",194,"wt",2024-02-26,1274,0.620689655172414,0.0916970959063364
"3076",195,"wt",2024-02-26,1275,0.655172413793103,0.0898255296985737
"3077",196,"wt",2024-02-26,1276,0.586206896551724,0.0930760769837004
"3078",197,"wt",2024-02-26,1277,0.551724137931034,0.0939841577750685
"3079",198,"wt",2024-02-26,1278,0.586206896551724,0.0930760769837004
"3080",199,"wt",2024-02-26,1279,0.586206896551724,0.0930760769837004
"3081",200,"wt",2024-02-26,1280,0.551724137931034,0.0939841577750685
"3082",201,"wt",2024-02-26,1281,0.586206896551724,0.0930760769837004
"3083",202,"wt",2024-02-26,1282,0.620689655172414,0.0916970959063364
"3084",203,"wt",2024-02-26,1283,0.620689655172414,0.0916970959063364
"3085",204,"wt",2024-02-26,1284,0.551724137931034,0.0939841577750685
"3086",205,"wt",2024-02-26,1285,0.448275862068966,0.0939841577750685
"3087",206,"wt",2024-02-26,1286,0.482758620689655,0.0944349237077873
"3088",207,"wt",2024-02-26,1287,0.551724137931034,0.0939841577750685
"3089",208,"wt",2024-02-26,1288,0.586206896551724,0.0930760769837004
"3090",209,"wt",2024-02-26,1289,0.655172413793103,0.0898255296985737
"3091",210,"wt",2024-02-26,1290,0.655172413793103,0.0898255296985737
"3092",211,"wt",2024-02-26,1291,0.586206896551724,0.0930760769837004
"3093",212,"wt",2024-02-26,1292,0.517241379310345,0.0944349237077873
"3094",213,"wt",2024-02-26,1293,0.517241379310345,0.0944349237077873
"3095",214,"wt",2024-02-26,1294,0.482758620689655,0.0944349237077873
"3096",215,"wt",2024-02-26,1295,0.448275862068966,0.0939841577750685
"3097",216,"wt",2024-02-26,1296,0.517241379310345,0.0944349237077873
"3098",217,"wt",2024-02-26,1297,0.517241379310345,0.0944349237077873
"3099",218,"wt",2024-02-26,1298,0.517241379310345,0.0944349237077873
"3100",219,"wt",2024-02-26,1299,0.551724137931034,0.0939841577750685
"3101",220,"wt",2024-02-26,1300,0.517241379310345,0.0944349237077873
"3102",221,"wt",2024-02-26,1301,0.448275862068966,0.0939841577750685
"3103",222,"wt",2024-02-26,1302,0.448275862068966,0.0939841577750685
"3104",223,"wt",2024-02-26,1303,0.482758620689655,0.0944349237077873
"3105",224,"wt",2024-02-26,1304,0.413793103448276,0.0930760769837004
"3106",225,"wt",2024-02-26,1305,0.413793103448276,0.0930760769837004
"3107",226,"wt",2024-02-26,1306,0.482758620689655,0.0944349237077873
"3108",227,"wt",2024-02-26,1307,0.482758620689655,0.0944349237077873
"3109",228,"wt",2024-02-26,1308,0.482758620689655,0.0944349237077873
"3110",229,"wt",2024-02-26,1309,0.448275862068966,0.0939841577750685
"3111",230,"wt",2024-02-26,1310,0.448275862068966,0.0939841577750685
"3112",231,"wt",2024-02-26,1311,0.517241379310345,0.0944349237077873
"3113",232,"wt",2024-02-26,1312,0.517241379310345,0.0944349237077873
"3114",233,"wt",2024-02-26,1313,0.344827586206897,0.0898255296985737
"3115",234,"wt",2024-02-26,1314,0.344827586206897,0.0898255296985737
"3116",235,"wt",2024-02-26,1315,0.310344827586207,0.0874297504891569
"3117",236,"wt",2024-02-26,1316,0.413793103448276,0.0930760769837004
"3118",237,"wt",2024-02-26,1317,0.482758620689655,0.0944349237077873
"3119",238,"wt",2024-02-26,1318,0.413793103448276,0.0930760769837004
"3120",239,"wt",2024-02-26,1319,0.448275862068966,0.0939841577750685
"3121",240,"wt",2024-02-26,1320,0.413793103448276,0.0930760769837004
"3122",241,"wt",2024-02-26,1321,0.517241379310345,0.0944349237077873
"3123",242,"wt",2024-02-26,1322,0.551724137931034,0.0939841577750685
"3124",243,"wt",2024-02-26,1323,0.517241379310345,0.0944349237077873
"3125",244,"wt",2024-02-26,1324,0.517241379310345,0.0944349237077873
"3126",245,"wt",2024-02-26,1325,0.620689655172414,0.0916970959063364
"3127",246,"wt",2024-02-26,1326,0.620689655172414,0.0916970959063364
"3128",247,"wt",2024-02-26,1327,0.655172413793103,0.0898255296985737
"3129",248,"wt",2024-02-26,1328,0.655172413793103,0.0898255296985737
"3130",249,"wt",2024-02-26,1329,0.758620689655172,0.080869237238335
"3131",250,"wt",2024-02-26,1330,0.689655172413793,0.0874297504891569
"3132",251,"wt",2024-02-26,1331,0.517241379310345,0.0944349237077873
"3133",252,"wt",2024-02-26,1332,0.517241379310345,0.0944349237077873
"3134",253,"wt",2024-02-26,1333,0.517241379310345,0.0944349237077873
"3135",254,"wt",2024-02-26,1334,0.551724137931034,0.0939841577750685
"3136",255,"wt",2024-02-26,1335,0.586206896551724,0.0930760769837004
"3137",256,"wt",2024-02-26,1336,0.620689655172414,0.0916970959063364
"3138",257,"wt",2024-02-26,1337,0.620689655172414,0.0916970959063364
"3139",258,"wt",2024-02-26,1338,0.620689655172414,0.0916970959063364
"3140",259,"wt",2024-02-26,1339,0.655172413793103,0.0898255296985737
"3141",260,"wt",2024-02-26,1340,0.655172413793103,0.0898255296985737
"3142",261,"wt",2024-02-26,1341,0.551724137931034,0.0939841577750685
"3143",262,"wt",2024-02-26,1342,0.586206896551724,0.0930760769837004
"3144",263,"wt",2024-02-26,1343,0.482758620689655,0.0944349237077873
"3145",264,"wt",2024-02-26,1344,0.482758620689655,0.0944349237077873
"3146",265,"wt",2024-02-26,1345,0.482758620689655,0.0944349237077873
"3147",266,"wt",2024-02-26,1346,0.586206896551724,0.0930760769837004
"3148",267,"wt",2024-02-26,1347,0.551724137931034,0.0939841577750685
"3149",268,"wt",2024-02-26,1348,0.586206896551724,0.0930760769837004
"3150",269,"wt",2024-02-26,1349,0.517241379310345,0.0944349237077873
"3151",270,"wt",2024-02-26,1350,0.551724137931034,0.0939841577750685
"3152",271,"wt",2024-02-26,1351,0.448275862068966,0.0939841577750685
"3153",272,"wt",2024-02-26,1352,0.413793103448276,0.0930760769837004
"3154",273,"wt",2024-02-26,1353,0.413793103448276,0.0930760769837004
"3155",274,"wt",2024-02-26,1354,0.448275862068966,0.0939841577750685
"3156",275,"wt",2024-02-26,1355,0.413793103448276,0.0930760769837004
"3157",276,"wt",2024-02-26,1356,0.448275862068966,0.0939841577750685
"3158",277,"wt",2024-02-26,1357,0.482758620689655,0.0944349237077873
"3159",278,"wt",2024-02-26,1358,0.551724137931034,0.0939841577750685
"3160",279,"wt",2024-02-26,1359,0.482758620689655,0.0944349237077873
"3161",280,"wt",2024-02-26,1360,0.413793103448276,0.0930760769837004
"3162",281,"wt",2024-02-26,1361,0.448275862068966,0.0939841577750685
"3163",282,"wt",2024-02-26,1362,0.413793103448276,0.0930760769837004
"3164",283,"wt",2024-02-26,1363,0.379310344827586,0.0916970959063364
"3165",284,"wt",2024-02-26,1364,0.413793103448276,0.0930760769837004
"3166",285,"wt",2024-02-26,1365,0.379310344827586,0.0916970959063364
"3167",286,"wt",2024-02-26,1366,0.413793103448276,0.0930760769837004
"3168",287,"wt",2024-02-26,1367,0.482758620689655,0.0944349237077873
"3169",288,"wt",2024-02-26,1368,0.448275862068966,0.0939841577750685
"3170",289,"wt",2024-02-26,1369,0.482758620689655,0.0944349237077873
"3171",290,"wt",2024-02-26,1370,0.482758620689655,0.0944349237077873
"3172",291,"wt",2024-02-26,1371,0.448275862068966,0.0939841577750685
"3173",292,"wt",2024-02-26,1372,0.517241379310345,0.0944349237077873
"3174",293,"wt",2024-02-26,1373,0.551724137931034,0.0939841577750685
"3175",294,"wt",2024-02-26,1374,0.551724137931034,0.0939841577750685
"3176",295,"wt",2024-02-26,1375,0.517241379310345,0.0944349237077873
"3177",296,"wt",2024-02-26,1376,0.517241379310345,0.0944349237077873
"3178",297,"wt",2024-02-26,1377,0.551724137931034,0.0939841577750685
"3179",298,"wt",2024-02-26,1378,0.482758620689655,0.0944349237077873
"3180",299,"wt",2024-02-26,1379,0.482758620689655,0.0944349237077873
"3181",300,"wt",2024-02-26,1380,0.448275862068966,0.0939841577750685
"3182",301,"wt",2024-02-26,1381,0.482758620689655,0.0944349237077873
"3183",302,"wt",2024-02-26,1382,0.482758620689655,0.0944349237077873
"3184",303,"wt",2024-02-26,1383,0.551724137931034,0.0939841577750685
"3185",304,"wt",2024-02-26,1384,0.482758620689655,0.0944349237077873
"3186",305,"wt",2024-02-26,1385,0.482758620689655,0.0944349237077873
"3187",306,"wt",2024-02-26,1386,0.448275862068966,0.0939841577750685
"3188",307,"wt",2024-02-26,1387,0.517241379310345,0.0944349237077873
"3189",308,"wt",2024-02-26,1388,0.517241379310345,0.0944349237077873
"3190",309,"wt",2024-02-26,1389,0.551724137931034,0.0939841577750685
"3191",310,"wt",2024-02-26,1390,0.551724137931034,0.0939841577750685
"3192",311,"wt",2024-02-26,1391,0.482758620689655,0.0944349237077873
"3193",312,"wt",2024-02-26,1392,0.448275862068966,0.0939841577750685
"3194",313,"wt",2024-02-26,1393,0.413793103448276,0.0930760769837004
"3195",314,"wt",2024-02-26,1394,0.413793103448276,0.0930760769837004
"3196",315,"wt",2024-02-26,1395,0.413793103448276,0.0930760769837004
"3197",316,"wt",2024-02-26,1396,0.379310344827586,0.0916970959063364
"3198",317,"wt",2024-02-26,1397,0.379310344827586,0.0916970959063364
"3199",318,"wt",2024-02-26,1398,0.413793103448276,0.0930760769837004
"3200",319,"wt",2024-02-26,1399,0.379310344827586,0.0916970959063364
"3201",320,"wt",2024-02-26,1400,0.413793103448276,0.0930760769837004
"3202",321,"wt",2024-02-26,1401,0.448275862068966,0.0939841577750685
"3203",322,"wt",2024-02-26,1402,0.379310344827586,0.0916970959063364
"3204",323,"wt",2024-02-26,1403,0.379310344827586,0.0916970959063364
"3205",324,"wt",2024-02-26,1404,0.448275862068966,0.0939841577750685
"3206",325,"wt",2024-02-26,1405,0.482758620689655,0.0944349237077873
"3207",326,"wt",2024-02-26,1406,0.448275862068966,0.0939841577750685
"3208",327,"wt",2024-02-26,1407,0.448275862068966,0.0939841577750685
"3209",328,"wt",2024-02-26,1408,0.448275862068966,0.0939841577750685
"3210",329,"wt",2024-02-26,1409,0.482758620689655,0.0944349237077873
"3211",330,"wt",2024-02-26,1410,0.517241379310345,0.0944349237077873
"3212",331,"wt",2024-02-26,1411,0.482758620689655,0.0944349237077873
"3213",332,"wt",2024-02-26,1412,0.448275862068966,0.0939841577750685
"3214",333,"wt",2024-02-26,1413,0.482758620689655,0.0944349237077873
"3215",334,"wt",2024-02-26,1414,0.482758620689655,0.0944349237077873
"3216",335,"wt",2024-02-26,1415,0.448275862068966,0.0939841577750685
"3217",336,"wt",2024-02-26,1416,0.413793103448276,0.0930760769837004
"3218",337,"wt",2024-02-26,1417,0.310344827586207,0.0874297504891569
"3219",338,"wt",2024-02-26,1418,0.310344827586207,0.0874297504891569
"3220",339,"wt",2024-02-26,1419,0.275862068965517,0.0844651635442475
"3221",340,"wt",2024-02-26,1420,0.310344827586207,0.0874297504891569
"3222",341,"wt",2024-02-26,1421,0.379310344827586,0.0916970959063364
"3223",342,"wt",2024-02-26,1422,0.379310344827586,0.0916970959063364
"3224",343,"wt",2024-02-26,1423,0.448275862068966,0.0939841577750685
"3225",344,"wt",2024-02-26,1424,0.448275862068966,0.0939841577750685
"3226",345,"wt",2024-02-26,1425,0.379310344827586,0.0916970959063364
"3227",346,"wt",2024-02-26,1426,0.413793103448276,0.0930760769837004
"3228",347,"wt",2024-02-26,1427,0.344827586206897,0.0898255296985737
"3229",348,"wt",2024-02-26,1428,0.310344827586207,0.0874297504891569
"3230",349,"wt",2024-02-26,1429,0.344827586206897,0.0898255296985737
"3231",350,"wt",2024-02-26,1430,0.344827586206897,0.0898255296985737
"3232",351,"wt",2024-02-26,1431,0.241379310344828,0.080869237238335
"3233",352,"wt",2024-02-26,1432,0.137931034482759,0.0651662884498668
"3234",353,"wt",2024-02-26,1433,0.103448275862069,0.0575533076135366
"3235",354,"wt",2024-02-26,1434,0.137931034482759,0.0651662884498668
"3236",355,"wt",2024-02-26,1435,0.103448275862069,0.0575533076135366
"3237",356,"wt",2024-02-26,1436,0.137931034482759,0.0651662884498668
"3238",357,"wt",2024-02-26,1437,0,0
"3239",358,"wt",2024-02-26,1438,0,0
"3240",359,"wt",2024-02-26,1439,0,0
"3241",360,"wt",2024-02-26,0,0,0
"3242",361,"wt",2024-02-26,1,0,0
"3243",362,"wt",2024-02-26,2,0,0
"3244",363,"wt",2024-02-26,3,0.0344827586206897,0.0344827586206897
"3245",364,"wt",2024-02-26,4,0.0344827586206897,0.0344827586206897
"3246",365,"wt",2024-02-26,5,0.0344827586206897,0.0344827586206897
"3247",366,"wt",2024-02-26,6,0.0344827586206897,0.0344827586206897
"3248",367,"wt",2024-02-26,7,0.0344827586206897,0.0344827586206897
"3249",368,"wt",2024-02-26,8,0.0344827586206897,0.0344827586206897
"3250",369,"wt",2024-02-26,9,0.0344827586206897,0.0344827586206897
"3251",370,"wt",2024-02-26,10,0.0344827586206897,0.0344827586206897
"3252",371,"wt",2024-02-26,11,0.0344827586206897,0.0344827586206897
"3253",372,"wt",2024-02-26,12,0.0344827586206897,0.0344827586206897
"3254",373,"wt",2024-02-26,13,0.0344827586206897,0.0344827586206897
"3255",374,"wt",2024-02-26,14,0.0344827586206897,0.0344827586206897
"3256",375,"wt",2024-02-26,15,0.0344827586206897,0.0344827586206897
"3257",376,"wt",2024-02-26,16,0.0344827586206897,0.0344827586206897
"3258",377,"wt",2024-02-26,17,0,0
"3259",378,"wt",2024-02-26,18,0,0
"3260",379,"wt",2024-02-26,19,0,0
"3261",380,"wt",2024-02-26,20,0,0
"3262",381,"wt",2024-02-26,21,0,0
"3263",382,"wt",2024-02-26,22,0,0
"3264",383,"wt",2024-02-26,23,0,0
"3265",384,"wt",2024-02-26,24,0,0
"3266",385,"wt",2024-02-26,25,0,0
"3267",386,"wt",2024-02-26,26,0,0
"3268",387,"wt",2024-02-26,27,0,0
"3269",388,"wt",2024-02-26,28,0,0
"3270",389,"wt",2024-02-26,29,0,0
"3271",390,"wt",2024-02-26,30,0,0
"3272",391,"wt",2024-02-26,31,0,0
"3273",392,"wt",2024-02-26,32,0,0
"3274",393,"wt",2024-02-26,33,0,0
"3275",394,"wt",2024-02-26,34,0,0
"3276",395,"wt",2024-02-26,35,0,0
"3277",396,"wt",2024-02-26,36,0,0
"3278",397,"wt",2024-02-26,37,0,0
"3279",398,"wt",2024-02-26,38,0,0
"3280",399,"wt",2024-02-26,39,0,0
"3281",400,"wt",2024-02-26,40,0,0
"3282",401,"wt",2024-02-26,41,0,0
"3283",402,"wt",2024-02-26,42,0,0
"3284",403,"wt",2024-02-26,43,0,0
"3285",404,"wt",2024-02-26,44,0,0
"3286",405,"wt",2024-02-26,45,0,0
"3287",406,"wt",2024-02-26,46,0,0
"3288",407,"wt",2024-02-26,47,0,0
"3289",408,"wt",2024-02-26,48,0,0
"3290",409,"wt",2024-02-26,49,0,0
"3291",410,"wt",2024-02-26,50,0,0
"3292",411,"wt",2024-02-26,51,0,0
"3293",412,"wt",2024-02-26,52,0,0
"3294",413,"wt",2024-02-26,53,0,0
"3295",414,"wt",2024-02-26,54,0,0
"3296",415,"wt",2024-02-26,55,0,0
"3297",416,"wt",2024-02-26,56,0,0
"3298",417,"wt",2024-02-26,57,0,0
"3299",418,"wt",2024-02-26,58,0,0
"3300",419,"wt",2024-02-26,59,0,0
"3301",420,"wt",2024-02-26,60,0,0
"3302",421,"wt",2024-02-26,61,0,0
"3303",422,"wt",2024-02-26,62,0,0
"3304",423,"wt",2024-02-26,63,0,0
"3305",424,"wt",2024-02-26,64,0,0
"3306",425,"wt",2024-02-26,65,0,0
"3307",426,"wt",2024-02-26,66,0,0
"3308",427,"wt",2024-02-26,67,0,0
"3309",428,"wt",2024-02-26,68,0,0
"3310",429,"wt",2024-02-26,69,0,0
"3311",430,"wt",2024-02-26,70,0,0
"3312",431,"wt",2024-02-26,71,0,0
