Channel,Time,Value,Bout_Length
data_5,2024-02-26 13:18:00,0,1.0
data_5,2024-02-26 13:19:00,1,30.0
data_5,2024-02-26 13:49:00,0,16.0
data_5,2024-02-26 14:05:00,1,62.0
data_5,2024-02-26 15:07:00,0,8.0
data_5,2024-02-26 15:15:00,1,23.0
data_5,2024-02-26 15:38:00,0,11.0
data_5,2024-02-26 15:49:00,1,212.0
data_5,2024-02-26 19:21:00,0,2.0
data_5,2024-02-26 19:23:00,1,19.0
data_5,2024-02-26 19:42:00,0,2.0
data_5,2024-02-26 19:44:00,1,5.0
data_5,2024-02-26 19:49:00,0,13.0
data_5,2024-02-26 20:02:00,1,10.0
data_5,2024-02-26 20:12:00,0,21.0
data_5,2024-02-26 20:33:00,1,5.0
data_5,2024-02-26 20:38:00,0,3.0
data_5,2024-02-26 20:41:00,1,39.0
data_5,2024-02-26 21:20:00,0,6.0
data_5,2024-02-26 21:26:00,1,37.0
data_5,2024-02-26 22:03:00,0,11.0
data_5,2024-02-26 22:14:00,1,8.0
data_5,2024-02-26 22:22:00,0,5.0
data_5,2024-02-26 22:27:00,1,170.0
data_5,2024-02-27 01:17:00,0,3.0
data_5,2024-02-27 01:20:00,1,15.0
data_5,2024-02-27 01:35:00,0,2.0
data_5,2024-02-27 01:37:00,1,5.0
data_5,2024-02-27 01:42:00,0,1.0
data_5,2024-02-27 01:43:00,1,8.0
data_5,2024-02-27 01:51:00,0,8.0
data_5,2024-02-27 01:59:00,1,8.0
data_5,2024-02-27 02:07:00,0,2.0
data_5,2024-02-27 02:09:00,1,46.0
data_5,2024-02-27 02:55:00,0,1.0
data_5,2024-02-27 02:56:00,1,101.0
data_5,2024-02-27 04:37:00,0,6.0
data_5,2024-02-27 04:43:00,1,27.0
data_5,2024-02-27 05:10:00,0,1.0
data_5,2024-02-27 05:11:00,1,5.0
data_5,2024-02-27 05:16:00,0,1.0
data_5,2024-02-27 05:17:00,1,5.0
data_5,2024-02-27 05:22:00,0,6.0
data_5,2024-02-27 05:28:00,1,231.0
data_5,2024-02-27 09:19:00,0,7.0
data_5,2024-02-27 09:26:00,1,100.0
data_5,2024-02-27 11:06:00,0,15.0
data_5,2024-02-27 11:21:00,1,88.0
data_5,2024-02-27 12:49:00,0,10.0
data_5,2024-02-27 12:59:00,1,13.0
data_5,2024-02-27 13:12:00,0,23.0
data_5,2024-02-27 13:35:00,1,49.0
data_5,2024-02-27 14:24:00,0,22.0
data_5,2024-02-27 14:46:00,1,46.0
data_5,2024-02-27 15:32:00,0,5.0
data_5,2024-02-27 15:37:00,1,99.0
data_5,2024-02-27 17:16:00,0,2.0
data_5,2024-02-27 17:18:00,1,92.0
data_5,2024-02-27 18:50:00,0,55.0
data_5,2024-02-27 19:45:00,1,5.0
data_5,2024-02-27 19:50:00,0,8.0
data_5,2024-02-27 19:58:00,1,20.0
data_5,2024-02-27 20:18:00,0,1.0
data_5,2024-02-27 20:19:00,1,5.0
data_5,2024-02-27 20:24:00,0,34.0
data_5,2024-02-27 20:58:00,1,29.0
data_5,2024-02-27 21:27:00,0,24.0
data_5,2024-02-27 21:51:00,1,5.0
data_5,2024-02-27 21:56:00,0,17.0
data_5,2024-02-27 22:13:00,1,5.0
data_5,2024-02-27 22:18:00,0,5.0
data_5,2024-02-27 22:23:00,1,22.0
data_5,2024-02-27 22:45:00,0,5.0
data_5,2024-02-27 22:50:00,1,19.0
data_5,2024-02-27 23:09:00,0,14.0
data_5,2024-02-27 23:23:00,1,5.0
data_6,2024-02-24 00:00:00,1,13.0
data_6,2024-02-24 00:13:00,0,5.0
data_6,2024-02-24 00:18:00,1,5.0
data_6,2024-02-24 00:23:00,0,2.0
data_6,2024-02-24 00:25:00,1,7.0
data_6,2024-02-24 00:32:00,0,8.0
data_6,2024-02-24 00:40:00,1,11.0
data_6,2024-02-24 00:51:00,0,52.0
data_6,2024-02-24 01:43:00,1,6.0
data_6,2024-02-24 01:49:00,0,3.0
data_6,2024-02-24 01:52:00,1,5.0
data_6,2024-02-24 01:57:00,0,31.0
data_6,2024-02-24 02:28:00,1,5.0
data_6,2024-02-24 02:33:00,0,3.0
data_6,2024-02-24 02:36:00,1,6.0
data_6,2024-02-24 02:42:00,0,7.0
data_6,2024-02-24 02:49:00,1,6.0
data_6,2024-02-24 02:55:00,0,20.0
data_6,2024-02-24 03:15:00,1,8.0
data_6,2024-02-24 03:23:00,0,116.0
data_6,2024-02-24 05:19:00,1,10.0
data_6,2024-02-24 05:29:00,0,3.0
data_6,2024-02-24 05:32:00,1,150.0
data_6,2024-02-24 08:02:00,0,3.0
data_6,2024-02-24 08:05:00,1,12.0
data_6,2024-02-24 08:17:00,0,9.0
data_6,2024-02-24 08:26:00,1,144.0
data_6,2024-02-24 10:50:00,0,6.0
data_6,2024-02-24 10:56:00,1,73.0
data_6,2024-02-24 12:09:00,0,5.0
data_6,2024-02-24 12:14:00,1,358.0
data_6,2024-02-24 18:12:00,0,204.0
data_6,2024-02-24 21:36:00,1,8.0
data_6,2024-02-24 21:44:00,0,17.0
data_6,2024-02-24 22:01:00,1,8.0
data_6,2024-02-24 22:09:00,0,14.0
data_6,2024-02-24 22:23:00,1,9.0
data_6,2024-02-24 22:32:00,0,11.0
data_6,2024-02-24 22:43:00,1,5.0
data_6,2024-02-24 22:48:00,0,122.0
data_6,2024-02-25 00:50:00,1,5.0
data_6,2024-02-25 00:55:00,0,30.0
data_6,2024-02-25 01:25:00,1,7.0
data_6,2024-02-25 01:32:00,0,24.0
data_6,2024-02-25 01:56:00,1,5.0
data_6,2024-02-25 02:01:00,0,25.0
data_6,2024-02-25 02:26:00,1,7.0
data_6,2024-02-25 02:33:00,0,14.0
data_6,2024-02-25 02:47:00,1,13.0
data_6,2024-02-25 03:00:00,0,12.0
data_6,2024-02-25 03:12:00,1,6.0
data_6,2024-02-25 03:18:00,0,23.0
data_6,2024-02-25 03:41:00,1,7.0
data_6,2024-02-25 03:48:00,0,42.0
data_6,2024-02-25 04:30:00,1,5.0
data_6,2024-02-25 04:35:00,0,25.0
data_6,2024-02-25 05:00:00,1,18.0
data_6,2024-02-25 05:18:00,0,1.0
data_6,2024-02-25 05:19:00,1,10.0
data_6,2024-02-25 05:29:00,0,3.0
data_6,2024-02-25 05:32:00,1,10.0
data_6,2024-02-25 05:42:00,0,1.0
data_6,2024-02-25 05:43:00,1,5.0
data_6,2024-02-25 05:48:00,0,2.0
data_6,2024-02-25 05:50:00,1,167.0
data_6,2024-02-25 08:37:00,0,3.0
data_6,2024-02-25 08:40:00,1,30.0
data_6,2024-02-25 09:10:00,0,2.0
data_6,2024-02-25 09:12:00,1,50.0
data_6,2024-02-25 10:02:00,0,17.0
data_6,2024-02-25 10:19:00,1,289.0
data_6,2024-02-25 15:08:00,0,1.0
data_6,2024-02-25 15:09:00,1,179.0
data_6,2024-02-25 18:08:00,0,4.0
data_6,2024-02-25 18:12:00,1,5.0
data_6,2024-02-25 18:17:00,0,200.0
data_6,2024-02-25 21:37:00,1,10.0
data_6,2024-02-25 21:47:00,0,84.0
data_6,2024-02-25 23:11:00,1,5.0
data_6,2024-02-25 23:16:00,0,8.0
data_6,2024-02-25 23:24:00,1,12.0
data_6,2024-02-25 23:36:00,0,32.0
data_6,2024-02-26 00:08:00,1,16.0
data_6,2024-02-26 00:24:00,0,24.0
data_6,2024-02-26 00:48:00,1,6.0
data_6,2024-02-26 00:54:00,0,14.0
data_6,2024-02-26 01:08:00,1,8.0
data_6,2024-02-26 01:16:00,0,4.0
data_6,2024-02-26 01:20:00,1,5.0
data_6,2024-02-26 01:25:00,0,16.0
data_6,2024-02-26 01:41:00,1,5.0
data_6,2024-02-26 01:46:00,0,21.0
data_6,2024-02-26 02:07:00,1,5.0
data_6,2024-02-26 02:12:00,0,10.0
data_6,2024-02-26 02:22:00,1,7.0
data_6,2024-02-26 02:29:00,0,7.0
data_6,2024-02-26 02:36:00,1,12.0
data_6,2024-02-26 02:48:00,0,1.0
data_6,2024-02-26 02:49:00,1,5.0
data_6,2024-02-26 02:54:00,0,17.0
data_6,2024-02-26 03:11:00,1,18.0
data_6,2024-02-26 03:29:00,0,8.0
data_6,2024-02-26 03:37:00,1,32.0
data_6,2024-02-26 04:09:00,0,1.0
data_6,2024-02-26 04:10:00,1,51.0
data_6,2024-02-26 05:01:00,0,10.0
data_6,2024-02-26 05:11:00,1,30.0
data_6,2024-02-26 05:41:00,0,6.0
data_6,2024-02-26 05:47:00,1,216.0
data_6,2024-02-26 09:23:00,0,2.0
data_6,2024-02-26 09:25:00,1,523.0
data_6,2024-02-26 18:08:00,0,80.0
data_6,2024-02-26 19:28:00,1,12.0
data_6,2024-02-26 19:40:00,0,105.0
data_6,2024-02-26 21:25:00,1,7.0
data_6,2024-02-26 21:32:00,0,9.0
data_6,2024-02-26 21:41:00,1,5.0
data_6,2024-02-26 21:46:00,0,13.0
data_6,2024-02-26 21:59:00,1,5.0
data_6,2024-02-26 22:04:00,0,28.0
data_6,2024-02-26 22:32:00,1,5.0
data_6,2024-02-26 22:37:00,0,4.0
data_6,2024-02-26 22:41:00,1,7.0
data_6,2024-02-26 22:48:00,0,24.0
data_6,2024-02-26 23:12:00,1,19.0
data_6,2024-02-26 23:31:00,0,9.0
data_6,2024-02-26 23:40:00,1,5.0
data_6,2024-02-26 23:45:00,0,1.0
data_6,2024-02-26 23:46:00,1,5.0
data_6,2024-02-26 23:51:00,0,11.0
data_6,2024-02-27 00:02:00,1,5.0
data_6,2024-02-27 00:07:00,0,4.0
data_6,2024-02-27 00:11:00,1,9.0
data_6,2024-02-27 00:20:00,0,1.0
data_6,2024-02-27 00:21:00,1,7.0
data_6,2024-02-27 00:28:00,0,1.0
data_6,2024-02-27 00:29:00,1,18.0
data_6,2024-02-27 00:47:00,0,1.0
data_6,2024-02-27 00:48:00,1,16.0
data_6,2024-02-27 01:04:00,0,10.0
data_6,2024-02-27 01:14:00,1,5.0
data_6,2024-02-27 01:19:00,0,10.0
data_6,2024-02-27 01:29:00,1,18.0
data_6,2024-02-27 01:47:00,0,2.0
data_6,2024-02-27 01:49:00,1,33.0
data_6,2024-02-27 02:22:00,0,1.0
data_6,2024-02-27 02:23:00,1,20.0
data_6,2024-02-27 02:43:00,0,1.0
data_6,2024-02-27 02:44:00,1,69.0
data_6,2024-02-27 03:53:00,0,2.0
data_6,2024-02-27 03:55:00,1,46.0
data_6,2024-02-27 04:41:00,0,2.0
data_6,2024-02-27 04:43:00,1,53.0
data_6,2024-02-27 05:36:00,0,16.0
data_6,2024-02-27 05:52:00,1,200.0
data_6,2024-02-27 09:12:00,0,5.0
data_6,2024-02-27 09:17:00,1,164.0
data_6,2024-02-27 12:01:00,0,5.0
data_6,2024-02-27 12:06:00,1,367.0
data_6,2024-02-27 18:13:00,0,2.0
data_6,2024-02-27 18:15:00,1,9.0
data_6,2024-02-27 18:24:00,0,3.0
data_6,2024-02-27 18:27:00,1,14.0
data_6,2024-02-27 18:41:00,0,1.0
data_6,2024-02-27 18:42:00,1,5.0
data_6,2024-02-27 18:47:00,0,13.0
data_6,2024-02-27 19:00:00,1,9.0
data_6,2024-02-27 19:09:00,0,18.0
data_6,2024-02-27 19:27:00,1,5.0
data_6,2024-02-27 19:32:00,0,3.0
data_6,2024-02-27 19:35:00,1,16.0
data_6,2024-02-27 19:51:00,0,18.0
data_6,2024-02-27 20:09:00,1,18.0
data_6,2024-02-27 20:27:00,0,3.0
data_6,2024-02-27 20:30:00,1,48.0
data_6,2024-02-27 21:18:00,0,4.0
data_6,2024-02-27 21:22:00,1,15.0
data_6,2024-02-27 21:37:00,0,2.0
data_6,2024-02-27 21:39:00,1,5.0
data_6,2024-02-27 21:44:00,0,5.0
data_6,2024-02-27 21:49:00,1,35.0
data_6,2024-02-27 22:24:00,0,1.0
data_6,2024-02-27 22:25:00,1,24.0
data_6,2024-02-27 22:49:00,0,1.0
data_6,2024-02-27 22:50:00,1,42.0
data_6,2024-02-27 23:32:00,0,1.0
data_6,2024-02-27 23:33:00,1,23.0
data_7,2024-02-24 00:00:00,0,32.0
data_7,2024-02-24 00:32:00,1,5.0
data_7,2024-02-24 00:37:00,0,8.0
data_7,2024-02-24 00:45:00,1,5.0
data_7,2024-02-24 00:50:00,0,49.0
data_7,2024-02-24 01:39:00,1,10.0
data_7,2024-02-24 01:49:00,0,11.0
data_7,2024-02-24 02:00:00,1,6.0
data_7,2024-02-24 02:06:00,0,14.0
data_7,2024-02-24 02:20:00,1,9.0
data_7,2024-02-24 02:29:00,0,16.0
data_7,2024-02-24 02:45:00,1,19.0
data_7,2024-02-24 03:04:00,0,14.0
data_7,2024-02-24 03:18:00,1,21.0
data_7,2024-02-24 03:39:00,0,13.0
data_7,2024-02-24 03:52:00,1,8.0
data_7,2024-02-24 04:00:00,0,7.0
data_7,2024-02-24 04:07:00,1,6.0
data_7,2024-02-24 04:13:00,0,8.0
data_7,2024-02-24 04:21:00,1,14.0
data_7,2024-02-24 04:35:00,0,4.0
data_7,2024-02-24 04:39:00,1,212.0
data_7,2024-02-24 08:11:00,0,2.0
data_7,2024-02-24 08:13:00,1,76.0
data_7,2024-02-24 09:29:00,0,1.0
data_7,2024-02-24 09:30:00,1,51.0
data_7,2024-02-24 10:21:00,0,1.0
data_7,2024-02-24 10:22:00,1,42.0
data_7,2024-02-24 11:04:00,0,10.0
data_7,2024-02-24 11:14:00,1,11.0
data_7,2024-02-24 11:25:00,0,1.0
data_7,2024-02-24 11:26:00,1,20.0
data_7,2024-02-24 11:46:00,0,2.0
data_7,2024-02-24 11:48:00,1,20.0
data_7,2024-02-24 12:08:00,0,18.0
data_7,2024-02-24 12:26:00,1,31.0
data_7,2024-02-24 12:57:00,0,6.0
data_7,2024-02-24 13:03:00,1,45.0
data_7,2024-02-24 13:48:00,0,6.0
data_7,2024-02-24 13:54:00,1,19.0
data_7,2024-02-24 14:13:00,0,2.0
data_7,2024-02-24 14:15:00,1,9.0
data_7,2024-02-24 14:24:00,0,2.0
data_7,2024-02-24 14:26:00,1,11.0
data_7,2024-02-24 14:37:00,0,4.0
data_7,2024-02-24 14:41:00,1,34.0
data_7,2024-02-24 15:15:00,0,4.0
data_7,2024-02-24 15:19:00,1,21.0
data_7,2024-02-24 15:40:00,0,1.0
data_7,2024-02-24 15:41:00,1,11.0
data_7,2024-02-24 15:52:00,0,2.0
data_7,2024-02-24 15:54:00,1,28.0
data_7,2024-02-24 16:22:00,0,1.0
data_7,2024-02-24 16:23:00,1,25.0
data_7,2024-02-24 16:48:00,0,1.0
data_7,2024-02-24 16:49:00,1,102.0
data_7,2024-02-24 18:31:00,0,56.0
data_7,2024-02-24 19:27:00,1,15.0
data_7,2024-02-24 19:42:00,0,79.0
data_7,2024-02-24 21:01:00,1,6.0
data_7,2024-02-24 21:07:00,0,168.0
data_7,2024-02-24 23:55:00,1,5.0
data_7,2024-02-25 00:00:00,0,21.0
data_7,2024-02-25 00:21:00,1,5.0
data_7,2024-02-25 00:26:00,0,50.0
data_7,2024-02-25 01:16:00,1,20.0
data_7,2024-02-25 01:36:00,0,65.0
data_7,2024-02-25 02:41:00,1,6.0
data_7,2024-02-25 02:47:00,0,42.0
data_7,2024-02-25 03:29:00,1,12.0
data_7,2024-02-25 03:41:00,0,1.0
data_7,2024-02-25 03:42:00,1,8.0
data_7,2024-02-25 03:50:00,0,19.0
data_7,2024-02-25 04:09:00,1,9.0
data_7,2024-02-25 04:18:00,0,4.0
data_7,2024-02-25 04:22:00,1,22.0
data_7,2024-02-25 04:44:00,0,1.0
data_7,2024-02-25 04:45:00,1,17.0
data_7,2024-02-25 05:02:00,0,25.0
data_7,2024-02-25 05:27:00,1,28.0
data_7,2024-02-25 05:55:00,0,2.0
data_7,2024-02-25 05:57:00,1,253.0
data_7,2024-02-25 10:10:00,0,3.0
data_7,2024-02-25 10:13:00,1,59.0
data_7,2024-02-25 11:12:00,0,7.0
data_7,2024-02-25 11:19:00,1,11.0
data_7,2024-02-25 11:30:00,0,1.0
data_7,2024-02-25 11:31:00,1,5.0
data_7,2024-02-25 11:36:00,0,13.0
data_7,2024-02-25 11:49:00,1,40.0
data_7,2024-02-25 12:29:00,0,3.0
data_7,2024-02-25 12:32:00,1,10.0
data_7,2024-02-25 12:42:00,0,2.0
data_7,2024-02-25 12:44:00,1,17.0
data_7,2024-02-25 13:01:00,0,16.0
data_7,2024-02-25 13:17:00,1,47.0
data_7,2024-02-25 14:04:00,0,2.0
data_7,2024-02-25 14:06:00,1,6.0
data_7,2024-02-25 14:12:00,0,4.0
data_7,2024-02-25 14:16:00,1,55.0
data_7,2024-02-25 15:11:00,0,3.0
data_7,2024-02-25 15:14:00,1,29.0
data_7,2024-02-25 15:43:00,0,18.0
data_7,2024-02-25 16:01:00,1,9.0
data_7,2024-02-25 16:10:00,0,4.0
data_7,2024-02-25 16:14:00,1,196.0
data_7,2024-02-25 19:30:00,0,23.0
data_7,2024-02-25 19:53:00,1,36.0
data_7,2024-02-25 20:29:00,0,30.0
data_7,2024-02-25 20:59:00,1,21.0
data_7,2024-02-25 21:20:00,0,156.0
data_7,2024-02-25 23:56:00,1,5.0
data_7,2024-02-26 00:01:00,0,26.0
data_7,2024-02-26 00:27:00,1,24.0
data_7,2024-02-26 00:51:00,0,21.0
data_7,2024-02-26 01:12:00,1,10.0
data_7,2024-02-26 01:22:00,0,46.0
data_7,2024-02-26 02:08:00,1,10.0
data_7,2024-02-26 02:18:00,0,43.0
data_7,2024-02-26 03:01:00,1,10.0
data_7,2024-02-26 03:11:00,0,14.0
data_7,2024-02-26 03:25:00,1,6.0
data_7,2024-02-26 03:31:00,0,10.0
data_7,2024-02-26 03:41:00,1,25.0
data_7,2024-02-26 04:06:00,0,5.0
data_7,2024-02-26 04:11:00,1,13.0
data_7,2024-02-26 04:24:00,0,15.0
data_7,2024-02-26 04:39:00,1,260.0
data_7,2024-02-26 08:59:00,0,2.0
data_7,2024-02-26 09:01:00,1,36.0
data_7,2024-02-26 09:37:00,0,8.0
data_7,2024-02-26 09:45:00,1,111.0
data_7,2024-02-26 11:36:00,0,17.0
data_7,2024-02-26 11:53:00,1,92.0
data_7,2024-02-26 13:25:00,0,10.0
data_7,2024-02-26 13:35:00,1,93.0
data_7,2024-02-26 15:08:00,0,1.0
data_7,2024-02-26 15:09:00,1,25.0
data_7,2024-02-26 15:34:00,0,4.0
data_7,2024-02-26 15:38:00,1,35.0
data_7,2024-02-26 16:13:00,0,4.0
data_7,2024-02-26 16:17:00,1,11.0
data_7,2024-02-26 16:28:00,0,1.0
data_7,2024-02-26 16:29:00,1,41.0
data_7,2024-02-26 17:10:00,0,2.0
data_7,2024-02-26 17:12:00,1,90.0
data_7,2024-02-26 18:42:00,0,4.0
data_7,2024-02-26 18:46:00,1,5.0
data_7,2024-02-26 18:51:00,0,11.0
data_7,2024-02-26 19:02:00,1,8.0
data_7,2024-02-26 19:10:00,0,4.0
data_7,2024-02-26 19:14:00,1,17.0
data_7,2024-02-26 19:31:00,0,9.0
data_7,2024-02-26 19:40:00,1,7.0
data_7,2024-02-26 19:47:00,0,24.0
data_7,2024-02-26 20:11:00,1,18.0
data_7,2024-02-26 20:29:00,0,3.0
data_7,2024-02-26 20:32:00,1,5.0
data_7,2024-02-26 20:37:00,0,3.0
data_7,2024-02-26 20:40:00,1,26.0
data_7,2024-02-26 21:06:00,0,41.0
data_7,2024-02-26 21:47:00,1,16.0
data_7,2024-02-26 22:03:00,0,30.0
data_7,2024-02-26 22:33:00,1,11.0
data_7,2024-02-26 22:44:00,0,86.0
data_7,2024-02-27 00:10:00,1,6.0
data_7,2024-02-27 00:16:00,0,63.0
data_7,2024-02-27 01:19:00,1,6.0
data_7,2024-02-27 01:25:00,0,3.0
data_7,2024-02-27 01:28:00,1,5.0
data_7,2024-02-27 01:33:00,0,31.0
data_7,2024-02-27 02:04:00,1,13.0
data_7,2024-02-27 02:17:00,0,2.0
data_7,2024-02-27 02:19:00,1,7.0
data_7,2024-02-27 02:26:00,0,35.0
data_7,2024-02-27 03:01:00,1,5.0
data_7,2024-02-27 03:06:00,0,15.0
data_7,2024-02-27 03:21:00,1,5.0
data_7,2024-02-27 03:26:00,0,15.0
data_7,2024-02-27 03:41:00,1,6.0
data_7,2024-02-27 03:47:00,0,2.0
data_7,2024-02-27 03:49:00,1,6.0
data_7,2024-02-27 03:55:00,0,13.0
data_7,2024-02-27 04:08:00,1,31.0
data_7,2024-02-27 04:39:00,0,3.0
data_7,2024-02-27 04:42:00,1,376.0
data_7,2024-02-27 10:58:00,0,6.0
data_7,2024-02-27 11:04:00,1,62.0
data_7,2024-02-27 12:06:00,0,1.0
data_7,2024-02-27 12:07:00,1,61.0
data_7,2024-02-27 13:08:00,0,3.0
data_7,2024-02-27 13:11:00,1,16.0
data_7,2024-02-27 13:27:00,0,1.0
data_7,2024-02-27 13:28:00,1,61.0
data_7,2024-02-27 14:29:00,0,5.0
data_7,2024-02-27 14:34:00,1,40.0
data_7,2024-02-27 15:14:00,0,1.0
data_7,2024-02-27 15:15:00,1,7.0
data_7,2024-02-27 15:22:00,0,5.0
data_7,2024-02-27 15:27:00,1,7.0
data_7,2024-02-27 15:34:00,0,16.0
data_7,2024-02-27 15:50:00,1,48.0
data_7,2024-02-27 16:38:00,0,2.0
data_7,2024-02-27 16:40:00,1,130.0
data_7,2024-02-27 18:50:00,0,1.0
data_7,2024-02-27 18:51:00,1,13.0
data_7,2024-02-27 19:04:00,0,15.0
data_7,2024-02-27 19:19:00,1,9.0
data_7,2024-02-27 19:28:00,0,3.0
data_7,2024-02-27 19:31:00,1,31.0
data_7,2024-02-27 20:02:00,0,46.0
data_7,2024-02-27 20:48:00,1,12.0
data_7,2024-02-27 21:00:00,0,16.0
data_7,2024-02-27 21:16:00,1,18.0
data_7,2024-02-27 21:34:00,0,81.0
data_7,2024-02-27 22:55:00,1,5.0
data_8,2024-02-24 00:00:00,0,3.0
data_8,2024-02-24 00:03:00,1,5.0
data_8,2024-02-24 00:08:00,0,16.0
data_8,2024-02-24 00:24:00,1,7.0
data_8,2024-02-24 00:31:00,0,6.0
data_8,2024-02-24 00:37:00,1,9.0
data_8,2024-02-24 00:46:00,0,18.0
data_8,2024-02-24 01:04:00,1,5.0
data_8,2024-02-24 01:09:00,0,89.0
data_8,2024-02-24 02:38:00,1,12.0
data_8,2024-02-24 02:50:00,0,17.0
data_8,2024-02-24 03:07:00,1,25.0
data_8,2024-02-24 03:32:00,0,8.0
data_8,2024-02-24 03:40:00,1,29.0
data_8,2024-02-24 04:09:00,0,7.0
data_8,2024-02-24 04:16:00,1,11.0
data_8,2024-02-24 04:27:00,0,25.0
data_8,2024-02-24 04:52:00,1,15.0
data_8,2024-02-24 05:07:00,0,9.0
data_8,2024-02-24 05:16:00,1,273.0
data_8,2024-02-24 09:49:00,0,11.0
data_8,2024-02-24 10:00:00,1,34.0
data_8,2024-02-24 10:34:00,0,8.0
data_8,2024-02-24 10:42:00,1,32.0
data_8,2024-02-24 11:14:00,0,13.0
data_8,2024-02-24 11:27:00,1,5.0
data_8,2024-02-24 11:32:00,0,1.0
data_8,2024-02-24 11:33:00,1,10.0
data_8,2024-02-24 11:43:00,0,9.0
data_8,2024-02-24 11:52:00,1,9.0
data_8,2024-02-24 12:01:00,0,33.0
data_8,2024-02-24 12:34:00,1,10.0
data_8,2024-02-24 12:44:00,0,5.0
data_8,2024-02-24 12:49:00,1,21.0
data_8,2024-02-24 13:10:00,0,5.0
data_8,2024-02-24 13:15:00,1,7.0
data_8,2024-02-24 13:22:00,0,39.0
data_8,2024-02-24 14:01:00,1,13.0
data_8,2024-02-24 14:14:00,0,9.0
data_8,2024-02-24 14:23:00,1,9.0
data_8,2024-02-24 14:32:00,0,11.0
data_8,2024-02-24 14:43:00,1,12.0
data_8,2024-02-24 14:55:00,0,4.0
data_8,2024-02-24 14:59:00,1,8.0
data_8,2024-02-24 15:07:00,0,3.0
data_8,2024-02-24 15:10:00,1,8.0
data_8,2024-02-24 15:18:00,0,1.0
data_8,2024-02-24 15:19:00,1,9.0
data_8,2024-02-24 15:28:00,0,11.0
data_8,2024-02-24 15:39:00,1,14.0
data_8,2024-02-24 15:53:00,0,26.0
data_8,2024-02-24 16:19:00,1,5.0
data_8,2024-02-24 16:24:00,0,3.0
data_8,2024-02-24 16:27:00,1,6.0
data_8,2024-02-24 16:33:00,0,5.0
data_8,2024-02-24 16:38:00,1,5.0
data_8,2024-02-24 16:43:00,0,2.0
data_8,2024-02-24 16:45:00,1,18.0
data_8,2024-02-24 17:03:00,0,3.0
data_8,2024-02-24 17:06:00,1,6.0
data_8,2024-02-24 17:12:00,0,1.0
data_8,2024-02-24 17:13:00,1,28.0
data_8,2024-02-24 17:41:00,0,3.0
data_8,2024-02-24 17:44:00,1,13.0
data_8,2024-02-24 17:57:00,0,1.0
data_8,2024-02-24 17:58:00,1,18.0
data_8,2024-02-24 18:16:00,0,668.0
data_8,2024-02-25 05:24:00,1,5.0
data_8,2024-02-25 05:29:00,0,26.0
data_8,2024-02-25 05:55:00,1,187.0
data_8,2024-02-25 09:02:00,0,7.0
data_8,2024-02-25 09:09:00,1,12.0
data_8,2024-02-25 09:21:00,0,17.0
data_8,2024-02-25 09:38:00,1,7.0
data_8,2024-02-25 09:45:00,0,2.0
data_8,2024-02-25 09:47:00,1,6.0
data_8,2024-02-25 09:53:00,0,13.0
data_8,2024-02-25 10:06:00,1,10.0
data_8,2024-02-25 10:16:00,0,3.0
data_8,2024-02-25 10:19:00,1,7.0
data_8,2024-02-25 10:26:00,0,18.0
data_8,2024-02-25 10:44:00,1,14.0
data_8,2024-02-25 10:58:00,0,44.0
data_8,2024-02-25 11:42:00,1,19.0
data_8,2024-02-25 12:01:00,0,3.0
data_8,2024-02-25 12:04:00,1,14.0
data_8,2024-02-25 12:18:00,0,6.0
data_8,2024-02-25 12:24:00,1,14.0
data_8,2024-02-25 12:38:00,0,20.0
data_8,2024-02-25 12:58:00,1,6.0
data_8,2024-02-25 13:04:00,0,2.0
data_8,2024-02-25 13:06:00,1,13.0
data_8,2024-02-25 13:19:00,0,8.0
data_8,2024-02-25 13:27:00,1,18.0
data_8,2024-02-25 13:45:00,0,3.0
data_8,2024-02-25 13:48:00,1,13.0
data_8,2024-02-25 14:01:00,0,8.0
data_8,2024-02-25 14:09:00,1,8.0
data_8,2024-02-25 14:17:00,0,1.0
data_8,2024-02-25 14:18:00,1,13.0
data_8,2024-02-25 14:31:00,0,4.0
data_8,2024-02-25 14:35:00,1,5.0
data_8,2024-02-25 14:40:00,0,9.0
data_8,2024-02-25 14:49:00,1,9.0
data_8,2024-02-25 14:58:00,0,1.0
data_8,2024-02-25 14:59:00,1,19.0
data_8,2024-02-25 15:18:00,0,8.0
data_8,2024-02-25 15:26:00,1,11.0
data_8,2024-02-25 15:37:00,0,10.0
data_8,2024-02-25 15:47:00,1,10.0
data_8,2024-02-25 15:57:00,0,11.0
data_8,2024-02-25 16:08:00,1,5.0
data_8,2024-02-25 16:13:00,0,8.0
data_8,2024-02-25 16:21:00,1,5.0
data_8,2024-02-25 16:26:00,0,4.0
data_8,2024-02-25 16:30:00,1,28.0
data_8,2024-02-25 16:58:00,0,5.0
data_8,2024-02-25 17:03:00,1,17.0
data_8,2024-02-25 17:20:00,0,6.0
data_8,2024-02-25 17:26:00,1,16.0
data_8,2024-02-25 17:42:00,0,1.0
data_8,2024-02-25 17:43:00,1,10.0
data_8,2024-02-25 17:53:00,0,4.0
data_8,2024-02-25 17:57:00,1,30.0
data_8,2024-02-25 18:27:00,0,522.0
data_8,2024-02-26 03:09:00,1,12.0
data_8,2024-02-26 03:21:00,0,101.0
data_8,2024-02-26 05:02:00,1,5.0
